Date,Open,High,Low,Close
1989-09-11,215.97,215.97,215.97,215.97
1989-09-11,194.78,194.78,194.78,194.78
1989-09-11,195.61,195.61,195.61,195.61
1989-09-11,193.82,193.82,193.82,193.82
1989-09-11,185.7,185.7,185.7,185.7
1989-09-11,185.75,185.75,185.75,185.75
1989-09-11,196.9,196.9,196.9,196.9
1989-09-11,197.85,197.85,197.85,197.85
1989-09-11,196.83,196.83,196.83,196.83
1989-09-11,198.42,198.42,198.42,198.42
1989-09-11,203.44,203.44,203.44,203.44
1989-09-11,201.66,201.66,201.66,201.66
1989-09-11,206.56,206.56,206.56,206.56
1989-09-11,214.01,214.01,214.01,214.01
1989-09-11,210.87,210.87,210.87,210.87
1989-09-11,211.52,211.52,211.52,211.52
1989-09-11,206.03,206.03,206.03,206.03
1989-09-11,205.83,205.83,205.83,205.83
1989-09-11,212.24,212.24,212.24,212.24
1989-09-11,219.55,219.55,219.55,219.55
1989-09-11,216.73,216.73,216.73,216.73
1989-09-11,216.67,216.67,216.67,216.67
1989-09-11,217.88,217.88,217.88,217.88
1989-09-11,210.91,210.91,210.91,210.91
1989-09-11,208.87,208.87,208.87,208.87
1989-09-11,211.89,211.89,211.89,211.89
1989-09-11,213.62,213.62,213.62,213.62
1989-09-11,215.25,215.25,215.25,215.25
1989-09-11,213.4,213.4,213.4,213.4
1989-09-11,215.87,215.87,215.87,215.87
1989-09-11,217.46,217.46,217.46,217.46
1989-09-11,210.26,210.26,210.26,210.26
1989-09-11,205.47,205.47,205.47,205.47
1989-09-11,208.07,208.07,208.07,208.07
1989-09-11,213.03,213.03,213.03,213.03
1989-09-11,215.47,215.47,215.47,215.47
1989-09-11,220.21,220.21,220.21,220.21
1989-09-11,224.71,224.71,224.71,224.71
1989-09-11,222.28,222.28,222.28,222.28
1989-09-11,225.23,225.23,225.23,225.23
1989-09-11,226.14,226.14,226.14,226.14
1989-09-11,225.34,225.34,225.34,225.34
1989-09-11,231.74,231.74,231.74,231.74
1989-09-11,236.15,236.15,236.15,236.15
1989-09-11,238.15,238.15,238.15,238.15
1989-09-11,235.36,235.36,235.36,235.36
1989-09-11,240.39,240.39,240.39,240.39
1989-09-11,236.98,236.98,236.98,236.98
1989-09-11,234.58,234.58,234.58,234.58
1989-09-11,237.74,237.74,237.74,237.74
1989-09-11,239.66,239.66,239.66,239.66
1989-09-11,236.62,236.62,236.62,236.62
1989-09-11,233.42,233.42,233.42,233.42
1989-09-11,233.59,233.59,233.59,233.59
1989-09-11,236.22,236.22,236.22,236.22
1989-09-11,232.8,232.8,232.8,232.8
1989-09-11,236.34,236.34,236.34,236.34
1989-09-11,245.14,245.14,245.14,245.14
1989-09-11,244.03,244.03,244.03,244.03
1989-09-11,240.2,240.2,240.2,240.2
1989-09-11,233.69,233.69,233.69,233.69
1989-09-11,234.49,234.49,234.49,234.49
1989-09-11,235.09,235.09,235.09,235.09
1989-09-11,233.14,233.14,233.14,233.14
1989-09-11,234.35,234.35,234.35,234.35
1989-09-11,236.8,236.8,236.8,236.8
1989-09-11,237.28,237.28,237.28,237.28
1989-09-11,238.37,238.37,238.37,238.37
1989-09-11,238.37,240.31,236.98,236.98
1989-09-11,236.98,239.11,236.98,239.02
1989-09-11,238.79,239.53,238.54,238.77
1989-09-11,238.77,241.94,238.77,240.47
1989-09-11,240.47,243.12,240.47,242.82
1989-09-11,242.82,245.28,242.82,244.83
1989-09-11,244.83,244.83,241.88,241.88
1989-09-11,241.88,241.88,238.43,241.41
1989-09-11,241.41,242.15,239.89,241.55
1989-09-11,241.55,244.82,241.55,244.71
1989-09-11,244.71,247.04,244.71,245.5
1989-09-11,245.5,246.35,244.19,245.0
1989-09-11,245.0,245.78,241.19,241.47
1989-09-11,241.47,242.91,240.43,242.08
1989-09-11,242.08,242.08,238.55,238.59
1989-09-11,238.59,238.59,236.41,236.41
1989-09-11,236.41,238.42,236.11,237.89
1989-09-11,237.89,237.89,233.98,234.01
1989-09-11,234.47,235.88,233.17,235.84
1989-09-11,235.84,235.92,233.86,234.45
1989-09-11,234.45,236.7,233.99,234.19
1989-09-11,234.19,237.73,233.55,237.47
1989-09-11,237.47,239.29,236.97,237.15
1989-09-11,237.15,237.15,234.69,235.09
1989-09-11,235.09,237.94,235.09,237.57
1989-09-11,237.57,239.81,232.91,233.04
1989-09-11,233.04,237.03,229.48,237.03
1989-09-11,237.03,239.73,236.26,239.72
1989-09-11,239.72,239.72,236.4,237.09
1989-09-11,237.09,237.09,231.71,232.24
1989-09-11,232.24,233.84,230.99,231.72
1989-09-11,231.72,233.06,229.99,230.91
1989-09-11,230.91,234.5,230.91,232.18
1989-09-11,232.18,236.81,232.18,236.81
1989-09-11,236.81,241.42,236.47,241.3
1989-09-11,241.3,241.3,239.31,240.23
1989-09-11,240.23,245.0,240.23,243.18
1989-09-11,243.18,245.24,242.43,243.68
1989-09-11,243.68,243.8,239.91,240.28
1989-09-11,240.28,240.33,236.03,236.07
1989-09-11,236.07,239.85,234.75,239.69
1989-09-11,239.69,240.81,236.59,237.15
1989-09-11,237.15,238.51,234.16,238.46
1989-09-11,238.46,242.64,238.46,242.47
1989-09-11,242.47,244.45,240.84,243.77
1989-09-11,243.77,244.68,241.37,243.14
1989-09-11,243.14,245.31,242.5,242.59
1989-09-11,242.59,246.93,242.59,246.93
1989-09-11,246.93,250.88,246.48,250.69
1989-09-11,250.69,250.69,245.52,245.61
1989-09-11,245.61,249.2,245.61,248.34
1989-09-11,248.34,251.17,247.39,248.74
1989-09-11,248.74,252.55,248.74,250.88
1989-09-11,250.88,251.78,248.53,251.23
1989-09-11,251.23,251.23,248.77,250.58
1989-09-11,250.58,250.58,248.13,249.43
1989-09-11,249.43,250.46,249.02,249.46
1989-09-11,249.46,254.01,249.46,253.93
1989-09-11,253.93,255.6,253.03,254.82
1989-09-11,254.82,256.26,254.78,255.38
1989-09-11,255.39,255.39,253.51,253.66
1989-09-11,253.66,253.66,248.6,250.37
1989-09-11,250.37,250.79,247.82,249.23
1989-09-11,249.23,250.19,245.49,245.49
1989-09-11,245.49,248.1,244.53,245.34
1989-09-11,245.34,247.55,244.21,247.2
1989-09-11,247.2,248.67,246.95,246.95
1989-09-11,246.95,246.95,240.75,243.65
1989-09-11,243.65,243.65,240.43,240.94
1989-09-11,240.94,242.41,237.42,238.83
1989-09-11,238.83,241.85,238.83,241.09
1989-09-11,241.09,244.14,241.09,243.24
1989-09-11,243.24,245.15,241.11,245.15
1989-09-11,245.15,247.29,245.15,245.99
1989-09-11,245.99,248.3,245.37,248.04
1989-09-11,248.04,248.48,243.22,243.22
1989-09-11,243.22,247.28,243.22,246.62
1989-09-11,246.62,247.4,244.63,244.95
1989-09-11,244.95,248.05,244.95,247.85
1989-09-11,247.85,248.3,245.63,246.62
1989-09-11,246.62,247.65,242.06,245.84
1989-09-11,245.84,247.81,245.84,247.29
1989-09-11,247.29,247.29,243.38,243.7
1989-09-11,243.7,245.72,243.7,244.19
1989-09-11,244.19,246.68,242.85,243.01
1989-09-11,243.01,243.17,241.04,243.16
1989-09-11,243.16,243.67,239.07,239.13
1989-09-11,239.13,239.13,235.57,235.68
1989-09-11,235.68,236.99,234.25,236.88
1989-09-11,236.88,240.68,234.42,240.68
1989-09-11,241.08,241.25,239.49,240.21
1989-09-11,240.2,240.2,236.31,237.3
1989-09-11,237.3,238.36,232.1,232.12
1989-09-11,232.12,235.8,232.12,234.41
1989-09-11,234.41,239.46,234.41,239.24
1989-09-11,241.35,241.35,235.19,236.74
1989-09-11,236.74,237.0,232.07,232.41
1989-09-11,233.73,235.74,232.6,235.71
1989-09-11,235.71,243.47,235.71,243.45
1989-09-11,243.45,246.68,243.45,243.87
1989-09-11,243.87,246.18,243.87,245.36
1989-09-11,245.36,247.56,245.36,247.4
1989-09-11,247.4,248.0,245.63,245.72
1989-09-11,245.72,246.85,240.62,240.74
1989-09-11,240.74,240.74,237.56,239.95
1989-09-11,239.95,241.01,238.3,241.02
1989-09-11,241.02,242.74,239.72,239.8
1989-09-11,239.8,239.84,235.04,236.52
1989-09-11,236.52,237.7,235.46,235.46
1989-09-11,235.46,235.46,232.32,233.7
1989-09-11,233.7,238.4,233.7,236.3
1989-09-11,236.3,238.02,231.59,231.75
1989-09-11,230.66,230.67,227.82,229.93
1989-09-11,229.93,234.06,229.93,232.73
1989-09-11,232.73,232.73,228.08,228.52
1989-09-11,228.52,230.03,226.66,229.25
1989-09-11,229.25,232.94,229.25,231.81
1989-09-11,231.81,235.08,229.57,229.73
1989-09-11,229.73,229.97,224.31,228.58
1989-09-11,228.58,228.58,224.62,225.08
1989-09-11,225.08,225.08,218.56,223.52
1989-09-11,223.52,229.54,223.52,229.54
1989-09-11,231.18,231.18,228.94,229.92
1989-09-11,229.92,231.57,227.29,227.96
1989-09-11,227.96,227.96,222.49,222.49
1989-09-11,222.49,222.49,217.72,218.08
1989-09-11,218.08,221.97,214.38,219.74
1989-09-11,219.74,223.28,216.66,216.98
1989-09-11,216.98,217.0,211.13,214.47
1989-09-11,214.47,217.01,209.86,216.95
1989-09-11,216.95,219.59,216.57,217.17
1989-09-11,217.17,218.14,211.09,211.12
1989-09-11,211.12,211.12,205.13,206.47
1989-09-11,206.47,211.04,204.25,211.01
1989-09-11,211.01,218.44,211.01,218.44
1989-09-11,218.44,219.34,214.38,215.24
1989-09-11,215.24,217.09,210.3,210.59
1989-09-11,210.59,212.29,203.18,203.19
1989-09-11,203.19,204.54,197.79,203.21
1989-09-11,203.21,203.21,198.83,199.91
1989-09-11,199.91,199.91,189.87,199.81
1989-09-11,199.81,199.81,192.19,192.19
1989-09-11,192.19,198.22,188.19,191.22
1989-09-11,191.22,193.49,187.87,187.99
1989-09-11,187.99,187.99,179.38,180.71
1989-09-11,180.71,182.28,173.14,176.08
1989-09-11,176.08,179.38,172.72,173.37
1989-09-11,173.39,184.33,167.91,184.33
1989-09-11,184.33,184.33,174.12,180.51
1989-09-11,180.51,183.42,179.16,182.92
1989-09-11,182.92,193.22,182.92,193.21
1989-09-11,193.21,195.14,188.96,192.68
1989-09-11,192.68,192.68,186.86,191.61
1989-09-11,191.61,191.61,184.76,185.55
1989-09-11,185.55,185.55,175.59,177.68
1989-09-11,177.68,177.69,172.35,172.57
1989-09-11,172.57,180.95,172.57,178.64
1989-09-11,178.64,181.4,176.74,181.09
1989-09-11,181.09,182.66,174.88,182.64
1989-09-11,182.64,184.21,179.91,183.47
1989-09-11,183.47,183.47,179.29,180.78
1989-09-11,180.78,184.49,178.85,178.91
1989-09-11,178.91,188.86,178.36,188.13
1989-09-11,188.13,196.23,188.13,196.25
1989-09-11,196.25,196.91,193.15,195.16
1989-09-11,195.16,201.15,194.71,201.15
1989-09-11,201.15,201.15,197.78,199.6
1989-09-11,199.6,203.19,199.0,202.89
1989-09-11,202.89,205.57,201.9,205.17
1989-09-11,205.17,205.17,199.22,199.83
1989-09-11,199.83,201.54,196.68,201.02
1989-09-11,201.02,201.48,197.03,197.81
1989-09-11,197.81,197.81,194.03,195.22
1989-09-11,195.22,197.61,192.53,196.57
1989-09-11,196.57,198.43,195.64,196.53
1989-09-11,196.53,196.53,189.22,189.29
1989-09-11,189.29,193.44,188.54,192.94
1989-09-11,192.94,192.94,187.32,189.63
1989-09-11,189.63,197.07,189.63,196.28
1989-09-11,196.28,198.67,193.42,197.81
1989-09-11,197.81,200.97,197.81,200.87
1989-09-11,200.97,203.63,200.38,200.83
1989-09-11,200.83,200.83,194.86,195.41
1989-09-11,195.41,198.54,193.06,198.0
1989-09-11,198.0,199.43,196.86,198.74
1989-09-11,198.74,202.07,195.75,195.84
1989-09-11,195.78,197.09,192.22,195.54
1989-09-11,195.54,195.54,189.94,189.94
1989-09-11,189.94,192.37,189.69,191.95
1989-09-11,191.95,191.95,185.22,186.52
1989-09-11,186.52,186.52,182.24,183.02
1989-09-11,183.02,187.91,182.31,186.95
1989-09-11,186.95,192.29,186.95,192.29
1989-09-11,192.29,192.38,185.54,185.62
1989-09-11,185.62,185.62,176.61,179.51
1989-09-11,179.7,184.56,175.88,184.56
1989-09-11,184.56,186.29,180.67,180.98
1989-09-11,180.98,182.91,178.05,178.99
1989-09-11,178.99,181.02,172.96,177.23
1989-09-11,177.23,177.23,169.61,170.25
1989-09-11,170.25,176.47,168.73,174.25
1989-09-11,174.25,174.25,167.87,167.91
1989-09-11,167.91,172.88,163.27,172.46
1989-09-11,172.46,181.98,172.46,180.89
1989-09-11,180.89,183.7,179.17,181.65
1989-09-11,181.65,191.41,181.65,191.41
1989-09-11,191.41,191.41,186.23,187.74
1989-09-11,187.74,191.91,187.74,189.09
1989-09-11,189.09,191.66,187.21,191.44
1989-09-11,191.44,195.73,188.94,195.72
1989-09-11,195.72,197.42,192.77,194.59
1989-09-11,194.59,197.66,193.67,197.64
1989-09-11,197.64,200.33,194.1,195.07
1989-09-11,195.07,198.73,193.95,198.73
1989-09-11,198.73,200.38,194.25,195.11
1989-09-11,195.11,195.83,190.15,195.02
1989-09-11,195.02,195.02,190.7,192.01
1989-09-11,192.01,193.6,190.09,191.08
1989-09-11,191.08,194.15,188.76,193.9
1989-09-11,193.9,197.15,192.76,193.15
1989-09-11,193.15,196.08,192.69,196.07
1989-09-11,196.07,197.94,193.73,197.36
1989-09-11,197.36,197.36,192.02,192.82
1989-09-11,192.79,194.29,190.36,191.29
1989-09-11,191.29,191.29,186.98,187.08
1989-09-11,187.08,192.48,187.08,190.11
1989-09-11,190.11,191.94,186.52,191.11
1989-09-11,191.11,195.88,191.11,195.88
1989-09-11,195.88,197.81,194.62,197.34
1989-09-11,197.34,197.95,193.97,193.97
1989-09-11,194.25,194.25,189.68,190.38
1989-09-11,190.38,193.01,189.34,192.75
1989-09-11,192.75,197.29,192.75,197.11
1989-09-11,197.11,199.19,195.92,197.49
1989-09-11,197.49,199.43,196.61,198.67
1989-09-11,198.62,198.62,194.03,194.34
1989-09-11,194.34,201.58,194.34,201.36
1989-09-11,201.36,202.19,200.2,200.33
1989-09-11,200.33,206.99,199.85,200.82
1989-09-11,200.82,200.82,194.3,194.52
1989-09-11,194.52,195.92,191.56,194.38
1989-09-11,194.38,194.38,191.82,192.67
1989-09-11,192.66,193.07,189.85,192.94
1989-09-11,192.99,192.99,186.86,186.87
1989-09-11,186.87,190.02,186.32,189.89
1989-09-11,189.89,190.31,187.88,189.36
1989-09-11,189.36,190.48,187.9,189.25
1989-09-11,189.25,189.25,185.18,185.19
1989-09-11,185.19,189.82,185.19,189.81
1989-09-11,189.81,189.81,186.8,186.97
1989-09-11,186.97,186.97,183.27,184.25
1989-09-11,184.25,186.25,182.24,183.0
1989-09-11,183.0,185.41,183.0,184.98
1989-09-11,184.97,184.97,182.39,183.14
1989-09-11,183.14,183.14,181.37,181.97
1989-09-11,181.97,185.25,181.97,182.59
1989-09-11,182.59,182.59,178.99,179.34
1989-09-11,179.34,182.17,178.34,181.72
1989-09-11,181.72,182.98,179.92,182.75
1989-09-11,182.75,189.19,182.75,189.19
1989-09-11,189.19,189.19,184.28,185.18
1989-09-11,185.18,188.93,185.18,188.27
1989-09-11,188.27,189.31,187.41,187.82
1989-09-11,187.82,188.77,185.33,185.63
1989-09-11,185.63,191.38,185.63,191.2
1989-09-11,191.2,192.75,189.09,192.03
1989-09-11,192.03,193.96,191.12,191.87
1989-09-11,191.87,192.46,190.41,192.46
1989-09-11,192.46,192.46,189.46,189.8
1989-09-11,189.8,191.21,188.44,189.35
1989-09-11,189.35,189.35,186.85,187.24
1989-09-11,187.24,187.88,182.35,182.35
1989-09-11,182.35,183.11,179.31,179.7
1989-09-11,179.7,183.66,179.51,183.38
1989-09-11,183.38,183.38,178.06,178.89
1989-09-11,178.89,179.53,175.25,175.74
1989-09-11,175.74,178.2,175.74,177.92
1989-09-11,177.92,180.6,174.97,179.51
1989-09-11,179.51,179.51,174.45,174.7
1989-09-11,174.7,177.53,174.62,176.73
1989-09-11,176.73,178.76,176.66,177.12
1989-09-11,177.12,177.12,172.32,173.06
1989-09-11,173.06,176.32,172.45,172.56
1989-09-11,172.56,173.97,171.38,172.78
1989-09-11,172.78,174.65,170.09,170.53
1989-09-11,170.53,171.74,169.06,171.18
1989-09-11,171.18,173.95,170.59,171.11
1989-09-11,171.11,171.33,169.6,169.77
1989-09-11,169.77,169.77,165.89,167.91
1989-09-11,167.91,172.69,167.55,172.69
1989-09-11,172.69,176.47,172.69,175.96
1989-09-11,175.96,175.96,172.29,173.61
1989-09-11,173.61,174.14,171.89,171.98
1989-09-11,171.98,175.69,171.42,175.05
1989-09-11,175.05,175.05,170.32,170.33
1989-09-11,170.33,173.31,167.01,172.99
1989-09-11,172.99,173.03,170.81,171.06
1989-09-11,171.06,173.64,170.58,173.47
1989-09-11,173.47,175.82,173.47,175.15
1989-09-11,175.15,176.99,172.82,173.09
1989-09-11,173.09,173.09,168.09,168.09
1989-09-11,168.09,169.87,167.39,169.87
1989-09-11,169.87,170.63,167.7,168.25
1989-09-11,168.25,171.21,166.1,171.04
1989-09-11,171.04,171.04,166.75,166.91
1989-09-11,166.91,168.76,165.03,165.09
1989-09-11,165.09,165.82,163.05,165.82
1989-09-11,165.82,173.87,165.82,173.84
1989-09-11,173.84,175.92,173.14,174.35
1989-09-11,174.35,182.45,173.11,182.39
1989-09-11,182.39,183.03,180.22,182.03
1989-09-11,182.03,184.11,180.54,183.85
1989-09-11,183.85,185.89,180.18,185.54
1989-09-11,185.54,191.52,185.54,191.52
1989-09-11,191.52,191.52,182.03,182.48
1989-09-11,182.48,186.83,182.48,185.8
1989-09-11,185.8,186.45,184.48,185.22
1989-09-11,185.22,185.83,182.68,184.91
1989-09-11,184.89,184.89,182.59,183.19
1989-09-11,183.19,183.19,178.36,179.84
1989-09-11,179.85,181.55,178.57,180.98
1989-09-11,180.98,187.66,180.98,186.93
1989-09-11,186.93,188.6,186.7,187.03
1989-09-11,187.03,188.29,186.57,188.21
1989-09-11,188.21,194.41,188.21,189.94
1989-09-11,189.94,190.9,188.77,189.86
1989-09-11,189.86,191.8,187.24,187.28
1989-09-11,187.28,190.14,186.71,190.14
1989-09-11,190.14,192.22,188.36,188.48
1989-09-11,188.48,192.62,187.98,192.62
1989-09-11,192.62,194.73,191.63,194.73
1989-09-11,194.73,195.42,191.71,191.87
1989-09-11,191.87,195.19,191.59,195.13
1989-09-11,195.13,195.64,193.89,195.15
1989-09-11,195.13,199.81,193.9,199.63
1989-09-11,199.63,201.3,198.75,201.01
1989-09-11,201.01,201.01,197.71,198.5
1989-09-11,198.5,198.5,195.09,195.51
1989-09-11,195.51,200.21,195.51,199.62
1989-09-11,199.62,202.52,199.46,201.15
1989-09-11,201.15,201.43,199.38,200.62
1989-09-11,200.63,200.63,196.16,198.71
1989-09-11,198.72,201.04,197.58,200.74
1989-09-11,200.75,201.11,198.86,199.37
1989-09-11,199.38,203.18,199.38,202.1
1989-09-11,202.1,203.57,200.31,201.95
1989-09-11,201.95,202.04,199.93,200.14
1989-09-11,200.14,202.67,199.67,202.66
1989-09-11,202.66,206.68,201.16,206.27
1989-09-11,206.27,206.81,204.55,205.4
1989-09-11,205.4,206.43,202.96,203.62
1989-09-11,203.62,205.03,202.31,204.73
1989-09-11,204.73,204.79,202.41,204.79
1989-09-11,204.79,204.79,198.19,198.42
1989-09-11,198.42,202.05,197.21,198.72
1989-09-11,198.72,199.85,197.58,199.48
1989-09-11,199.48,203.81,199.48,203.0
1989-09-11,203.0,203.0,201.27,201.79
1989-09-11,201.79,206.74,200.51,206.44
1989-09-11,206.44,208.53,206.44,207.19
1989-09-11,207.19,209.54,206.34,206.98
1989-09-11,206.98,210.8,206.98,210.72
1989-09-11,210.72,215.65,210.72,213.29
1989-09-11,213.29,213.33,210.7,212.5
1989-09-11,212.5,216.19,212.5,215.97
1989-09-11,215.97,217.71,213.97,217.5
1989-09-11,217.5,220.83,215.85,216.19
1989-09-11,216.19,216.19,212.18,212.88
1989-09-11,212.88,215.12,212.88,215.12
1989-09-11,215.12,218.19,214.11,218.19
1989-09-11,218.19,219.52,217.22,219.28
1989-09-11,219.28,219.49,216.26,216.81
1989-09-11,216.81,221.8,216.81,221.8
1989-09-11,221.8,222.13,220.65,221.31
1989-09-11,221.31,221.31,218.62,219.33
1989-09-11,219.33,220.01,215.39,215.67
1989-09-11,215.67,217.17,215.52,215.96
1989-09-11,215.96,215.96,212.06,213.47
1989-09-11,213.47,215.09,212.87,213.31
1989-09-11,213.31,214.96,211.78,211.92
1989-09-11,212.44,214.19,212.37,214.13
1989-09-11,214.13,215.19,212.1,212.58
1989-09-11,212.57,215.17,212.57,213.71
1989-09-11,213.72,214.12,210.14,214.06
1989-09-11,214.06,215.93,214.01,215.86
1989-09-11,214.58,216.9,214.43,214.91
1989-09-11,214.91,220.35,214.91,220.02
1989-09-11,220.02,222.46,219.62,222.16
1989-09-11,222.16,222.16,219.79,220.23
1989-09-11,220.23,220.23,215.63,217.09
1989-09-11,217.09,220.12,217.09,219.97
1989-09-11,219.97,224.26,219.97,221.74
1989-09-11,221.74,223.01,220.02,220.78
1989-09-11,220.78,221.44,218.8,220.01
1989-09-11,220.01,220.39,216.71,217.24
1989-09-11,217.24,219.28,217.24,219.08
1989-09-11,219.08,219.08,214.93,215.71
1989-09-11,215.71,217.7,214.24,217.34
1989-09-11,217.34,217.34,214.53,216.83
1989-09-11,216.83,219.39,216.46,216.47
1989-09-11,216.47,219.5,215.05,219.5
1989-09-11,219.5,220.5,218.91,219.8
1989-09-11,219.8,220.95,217.8,218.95
1989-09-11,218.95,219.0,216.93,216.93
1989-09-11,216.93,221.02,216.93,218.29
1989-09-11,218.29,218.29,216.42,217.08
1989-09-11,217.08,217.08,213.21,216.32
1989-09-11,216.32,216.32,212.01,212.06
1989-09-11,212.06,214.63,211.74,213.05
1989-09-11,213.05,215.17,213.05,214.63
1989-09-11,214.63,217.22,214.63,217.04
1989-09-11,217.04,218.96,216.65,217.94
1989-09-11,217.94,220.87,217.81,220.86
1989-09-11,220.86,221.25,219.31,219.97
1989-09-11,219.97,221.18,218.76,220.75
1989-09-11,220.75,221.6,219.98,221.23
1989-09-11,221.23,223.96,221.23,223.84
1989-09-11,223.84,225.05,223.2,224.87
1989-09-11,224.87,225.61,223.96,225.15
1989-09-11,225.15,227.23,225.15,226.73
1989-09-11,226.73,228.37,224.14,224.53
1989-09-11,224.53,224.53,222.39,224.01
1989-09-11,224.01,224.78,221.86,224.44
1989-09-11,224.44,225.17,223.89,224.84
1989-09-11,224.84,226.58,224.09,226.3
1989-09-11,226.06,229.44,226.01,229.08
1989-09-11,229.1,231.75,228.49,231.51
1989-09-11,231.51,232.26,231.29,231.88
1989-09-11,231.88,232.67,230.79,232.49
1989-09-11,232.49,232.49,229.27,230.07
1989-09-11,230.07,230.51,229.3,230.26
1989-09-11,230.26,230.26,225.75,226.21
1989-09-11,226.21,226.21,222.83,222.94
1989-09-11,222.94,225.36,222.94,224.52
1989-09-11,224.52,224.64,221.79,224.45
1989-09-11,224.45,225.59,224.41,224.81
1989-09-11,224.81,228.49,224.81,228.44
1989-09-11,228.44,228.95,227.51,227.62
1989-09-11,227.62,229.45,226.92,229.33
1989-09-11,229.33,229.33,227.42,228.21
1989-09-11,228.21,228.21,223.6,224.82
1989-09-11,224.82,227.37,224.82,227.24
1989-09-11,227.24,227.24,222.47,222.47
1989-09-11,222.47,224.48,221.29,221.3
1989-09-11,221.3,221.3,218.28,218.63
1989-09-11,218.63,219.24,216.57,219.18
1989-09-11,219.18,219.55,216.26,218.1
1989-09-11,218.1,224.12,218.1,223.96
1989-09-11,223.96,225.13,223.06,224.73
1989-09-11,224.73,229.88,224.73,227.42
1989-09-11,227.42,229.67,227.16,228.89
1989-09-11,228.89,230.14,226.9,230.02
1989-09-11,230.02,230.02,227.91,228.35
1989-09-11,228.35,234.05,228.35,231.85
1989-09-11,231.85,232.76,231.37,232.08
1989-09-11,232.08,235.0,232.08,234.24
1989-09-11,234.24,235.52,233.4,235.49
1989-09-11,235.49,235.84,233.45,234.19
1989-09-11,234.19,236.0,234.03,235.29
1989-09-11,235.29,235.41,231.54,231.8
1989-09-11,231.8,232.58,230.95,232.54
1989-09-11,232.54,233.1,231.95,232.06
1989-09-11,232.06,232.06,228.98,229.42
1989-09-11,229.42,230.37,228.56,230.18
1989-09-11,230.18,230.18,227.07,229.64
1989-09-11,229.64,232.77,229.64,232.24
1989-09-11,232.24,237.43,232.24,237.43
1989-09-11,237.43,237.72,236.17,237.35
1989-09-11,237.35,238.86,236.19,237.66
1989-09-11,237.66,238.03,236.7,237.5
1989-09-11,237.5,240.23,237.5,239.35
1989-09-11,239.35,239.35,237.6,237.83
1989-09-11,237.83,237.96,235.41,237.39
1989-09-11,237.39,239.36,236.5,239.27
1989-09-11,239.27,241.59,239.27,239.97
1989-09-11,239.97,239.97,237.59,237.77
1989-09-11,237.77,238.32,236.66,237.12
1989-09-11,237.12,239.3,237.12,239.3
1989-09-11,239.3,239.3,237.03,237.99
1989-09-11,237.99,239.24,235.37,236.05
1989-09-11,236.05,236.05,231.68,233.54
1989-09-11,233.54,235.04,230.35,230.4
1989-09-11,230.4,232.39,229.74,231.86
1989-09-11,231.86,233.85,230.33,231.15
1989-09-11,231.15,232.79,231.03,232.43
1989-09-11,232.43,237.21,232.43,237.21
1989-09-11,237.21,239.75,236.92,238.85
1989-09-11,238.85,239.86,236.92,239.32
